Sr. No.,Value date,Transaction Date,Cheque Number,Transacting Remarks,Withdrawal Amount,Deposit Amount,Balance
8000,2023-03-20,2023-03-19,,Transfer Received,0.00,1662.60,3611280.84
8001,2023-03-19,2023-03-19,,Interest Credited,0.00,47.78,3611328.62
8002,2023-03-19,2023-03-19,,Groceries - Supermarket,191.31,0.00,3611137.31
8003,2023-03-19,2023-03-19,,Utility Payment,85.38,0.00,3611051.93
8004,2023-03-20,2023-03-20,,Loan EMI,1012.73,0.00,3610039.20
8005,2023-03-21,2023-03-20,,ATM Withdrawal,261.25,0.00,3609777.95
8006,2023-03-19,2023-03-20,,Salary Credit,0.00,4569.15,3614347.10
8007,2023-03-20,2023-03-20,,Dining Out,80.47,0.00,3614266.63
8008,2023-03-20,2023-03-20,,Takeout,39.68,0.00,3614226.95
8009,2023-03-20,2023-03-20,,Loan EMI,726.12,0.00,3613500.83
8010,2023-03-21,2023-03-20,,Cash Deposit,0.00,856.16,3614356.99
8011,2023-03-20,2023-03-20,,Salary Credit,0.00,4267.17,3618624.16
8012,2023-03-20,2023-03-20,,Transfer Received,0.00,649.40,3619273.56
8013,2023-03-21,2023-03-20,,Investment - Mutual Funds,1509.77,0.00,3617763.79
8014,2023-03-20,2023-03-21,,Investment Returns,0.00,553.84,3618317.63
8015,2023-03-21,2023-03-21,,Credit Card Payment,952.63,0.00,3617365.00
8016,2023-03-22,2023-03-21,,Coffee Shop,10.12,0.00,3617354.88
8017,2023-03-20,2023-03-21,,Online Transfer,339.64,0.00,3617015.24
8018,2023-03-22,2023-03-21,,Groceries - Supermarket,41.25,0.00,3616973.99
8019,2023-03-22,2023-03-21,,Groceries - Supermarket,151.55,0.00,3616822.44
8020,2023-03-21,2023-03-21,,Groceries - Online Delivery,62.05,0.00,3616760.39
8021,2023-03-22,2023-03-21,,Takeout,34.70,0.00,3616725.69
8022,2023-03-22,2023-03-22,,Salary Credit,0.00,3469.85,3620195.54
8023,2023-03-22,2023-03-22,,Transfer Received,0.00,1152.24,3621347.78
8024,2023-03-22,2023-03-22,,ATM Withdrawal,108.76,0.00,3621239.02
8025,2023-03-23,2023-03-22,,Loan EMI,1219.55,0.00,3620019.47
8026,2023-03-22,2023-03-22,,ATM Withdrawal,194.69,0.00,3619824.78
8027,2023-03-21,2023-03-22,,Interest Credited,0.00,12.90,3619837.68
8028,2023-03-23,2023-03-23,,Salary Credit,0.00,2900.95,3622738.63
8029,2023-03-23,2023-03-23,,Groceries - Online Delivery,138.03,0.00,3622600.60
8030,2023-03-24,2023-03-24,,Loan EMI,1805.16,0.00,3620795.44
8031,2023-03-24,2023-03-24,,Takeout,43.86,0.00,3620751.58
8032,2023-03-24,2023-03-24,,Groceries - Supermarket,199.68,0.00,3620551.90
8033,2023-03-25,2023-03-24,,Salary Credit,0.00,4944.55,3625496.45
8034,2023-03-25,2023-03-24,,Online Transfer,272.80,0.00,3625223.65
8035,2023-03-24,2023-03-24,,Salary Credit,0.00,3697.17,3628920.82
8036,2023-03-24,2023-03-24,,ATM Withdrawal,104.33,0.00,3628816.49
8037,2023-03-24,2023-03-24,,Groceries - Supermarket,166.39,0.00,3628650.10
8038,2023-03-25,2023-03-25,,Utility Payment,168.39,0.00,3628481.71
8039,2023-03-25,2023-03-25,,Coffee Shop,6.33,0.00,3628475.38
8040,2023-03-25,2023-03-25,,Dining Out,16.70,0.00,3628458.68
8041,2023-03-24,2023-03-25,,Transfer Received,0.00,1467.75,3629926.43
8042,2023-03-25,2023-03-25,,Interest Credited,0.00,62.29,3629988.72
8043,2023-03-26,2023-03-26,,Rental Income,0.00,2913.36,3632902.08
8044,2023-03-26,2023-03-26,100197,Cheque Issued,612.73,0.00,3632289.35
8045,2023-03-26,2023-03-26,,Transfer Received,0.00,2994.63,3635283.98
8046,2023-03-26,2023-03-26,,Online Transfer,1293.71,0.00,3633990.27
8047,2023-03-26,2023-03-26,,ATM Withdrawal,240.22,0.00,3633750.05
8048,2023-03-25,2023-03-26,,Dividend Received,0.00,296.72,3634046.77
8049,2023-03-25,2023-03-26,,Dining Out,66.45,0.00,3633980.32
8050,2023-03-27,2023-03-27,,Credit Card Payment,725.96,0.00,3633254.36
8051,2023-03-26,2023-03-27,,Daily Essentials,47.80,0.00,3633206.56
8052,2023-03-27,2023-03-27,,Online Transfer,1328.31,0.00,3631878.25
8053,2023-03-27,2023-03-27,,Salary Credit,0.00,3591.99,3635470.24
8054,2023-03-27,2023-03-27,,Transfer Received,0.00,1224.22,3636694.46
8055,2023-03-27,2023-03-27,,Online Transfer,1929.17,0.00,3634765.29
8056,2023-03-26,2023-03-27,,ATM Withdrawal,376.13,0.00,3634389.16
8057,2023-03-27,2023-03-27,,Rental Income,0.00,1240.19,3635629.35
8058,2023-03-29,2023-03-28,,Utility Payment,122.15,0.00,3635507.20
8059,2023-03-29,2023-03-28,,ATM Withdrawal,355.82,0.00,3635151.38
8060,2023-03-28,2023-03-28,,Groceries - Online Delivery,141.50,0.00,3635009.88
8061,2023-03-28,2023-03-28,,Groceries - Supermarket,192.28,0.00,3634817.60
8062,2023-03-28,2023-03-28,,Online Transfer,1668.73,0.00,3633148.87
8063,2023-03-29,2023-03-29,,Investment - Mutual Funds,2805.02,0.00,3630343.85
8064,2023-03-30,2023-03-29,,Transfer Received,0.00,2837.82,3633181.67
8065,2023-03-29,2023-03-29,,Transfer Received,0.00,2151.71,3635333.38
8066,2023-03-29,2023-03-29,,Dining Out,97.37,0.00,3635236.01
8067,2023-03-29,2023-03-29,,Utility Payment,104.26,0.00,3635131.75
8068,2023-03-29,2023-03-29,,Rental Income,0.00,1338.12,3636469.87
8069,2023-03-29,2023-03-29,,Dividend Received,0.00,137.83,3636607.70
8070,2023-03-29,2023-03-29,,Salary Credit,0.00,4881.03,3641488.73
8071,2023-03-29,2023-03-29,,Transfer Received,0.00,2952.15,3644440.88
8072,2023-03-28,2023-03-29,,ATM Withdrawal,197.43,0.00,3644243.45
8073,2023-03-30,2023-03-29,,Online Transfer,318.15,0.00,3643925.30
8074,2023-03-30,2023-03-30,,Transfer Received,0.00,2578.27,3646503.57
8075,2023-03-31,2023-03-30,,Investment - Mutual Funds,741.99,0.00,3645761.58
8076,2023-03-30,2023-03-30,,Online Transfer,1199.44,0.00,3644562.14
8077,2023-03-30,2023-03-30,100198,Cheque Issued,2721.25,0.00,3641840.89
8078,2023-03-30,2023-03-30,,Investment Returns,0.00,695.99,3642536.88
8079,2023-04-01,2023-03-31,100199,Cheque Issued,2056.57,0.00,3640480.31
8080,2023-03-31,2023-03-31,,Transfer Received,0.00,719.17,3641199.48
8081,2023-03-31,2023-03-31,,Dividend Received,0.00,447.54,3641647.02
8082,2023-03-31,2023-03-31,,Transfer Received,0.00,1613.73,3643260.75
8083,2023-03-31,2023-03-31,,Transfer Received,0.00,1584.68,3644845.43
8084,2023-03-31,2023-03-31,,Credit Card Payment,986.64,0.00,3643858.79
8085,2023-03-31,2023-03-31,,Daily Essentials,23.65,0.00,3643835.14
8086,2023-03-31,2023-03-31,,Coffee Shop,6.20,0.00,3643828.94
8087,2023-03-31,2023-03-31,,Salary Credit,0.00,4478.87,3648307.81
8088,2023-04-01,2023-04-01,,Utility Payment,228.82,0.00,3648078.99
8089,2023-04-01,2023-04-01,,Online Transfer,1168.26,0.00,3646910.73
8090,2023-04-01,2023-04-01,,ATM Withdrawal,211.56,0.00,3646699.17
8091,2023-04-02,2023-04-01,,ATM Withdrawal,148.51,0.00,3646550.66
8092,2023-04-02,2023-04-01,,ATM Withdrawal,188.72,0.00,3646361.94
8093,2023-04-02,2023-04-02,,Credit Card Payment,745.15,0.00,3645616.79
8094,2023-04-01,2023-04-02,,Online Transfer,1272.96,0.00,3644343.83
8095,2023-04-02,2023-04-02,,ATM Withdrawal,351.20,0.00,3643992.63
8096,2023-04-02,2023-04-02,100200,Cheque Issued,2494.13,0.00,3641498.50
8097,2023-04-02,2023-04-02,,Groceries - Online Delivery,68.88,0.00,3641429.62
8098,2023-04-03,2023-04-02,,Interest Credited,0.00,85.07,3641514.69
8099,2023-04-03,2023-04-02,,Groceries - Supermarket,102.65,0.00,3641412.04
8100,2023-04-03,2023-04-03,,ATM Withdrawal,246.13,0.00,3641165.91
8101,2023-04-03,2023-04-03,,Salary Credit,0.00,4703.10,3645869.01
8102,2023-04-03,2023-04-03,,Interest Credited,0.00,85.74,3645954.75
8103,2023-04-04,2023-04-03,,Transfer Received,0.00,1900.66,3647855.41
8104,2023-04-03,2023-04-03,,Groceries - Supermarket,47.49,0.00,3647807.92
8105,2023-04-03,2023-04-03,,Utility Payment,130.74,0.00,3647677.18
8106,2023-04-04,2023-04-04,,Groceries - Supermarket,130.98,0.00,3647546.20
8107,2023-04-04,2023-04-04,,Salary Credit,0.00,4408.54,3651954.74
8108,2023-04-03,2023-04-04,,Salary Credit,0.00,3574.54,3655529.28
8109,2023-04-04,2023-04-04,,Dining Out,48.30,0.00,3655480.98
8110,2023-04-05,2023-04-04,,ATM Withdrawal,241.81,0.00,3655239.17
8111,2023-04-06,2023-04-05,,Loan EMI,1489.71,0.00,3653749.46
8112,2023-04-06,2023-04-05,,Salary Credit,0.00,3941.10,3657690.56
8113,2023-04-05,2023-04-05,,ATM Withdrawal,221.62,0.00,3657468.94
8114,2023-04-04,2023-04-05,,Transfer Received,0.00,2538.38,3660007.32
8115,2023-04-04,2023-04-05,,Utility Payment,259.37,0.00,3659747.95
8116,2023-04-04,2023-04-05,,ATM Withdrawal,172.97,0.00,3659574.98
8117,2023-04-06,2023-04-06,,Groceries - Online Delivery,116.30,0.00,3659458.68
8118,2023-04-05,2023-04-06,,Salary Credit,0.00,3188.25,3662646.93
8119,2023-04-06,2023-04-06,,ATM Withdrawal,184.70,0.00,3662462.23
8120,2023-04-07,2023-04-06,,Transfer Received,0.00,2558.82,3665021.05
8121,2023-04-06,2023-04-06,,Transfer Received,0.00,1514.13,3666535.18
8122,2023-04-06,2023-04-06,,Investment Returns,0.00,987.95,3667523.13
8123,2023-04-05,2023-04-06,,Salary Credit,0.00,2915.47,3670438.60
8124,2023-04-06,2023-04-06,,Groceries - Supermarket,196.83,0.00,3670241.77
8125,2023-04-06,2023-04-06,,Transfer Received,0.00,1830.42,3672072.19
8126,2023-04-07,2023-04-07,,Credit Card Payment,782.51,0.00,3671289.68
8127,2023-04-07,2023-04-08,,ATM Withdrawal,247.35,0.00,3671042.33
8128,2023-04-08,2023-04-08,,Online Transfer,756.91,0.00,3670285.42
8129,2023-04-07,2023-04-08,,Transfer Received,0.00,2121.89,3672407.31
8130,2023-04-09,2023-04-09,,Groceries - Supermarket,35.70,0.00,3672371.61
8131,2023-04-10,2023-04-09,,Salary Credit,0.00,4657.60,3677029.21
8132,2023-04-09,2023-04-09,,Groceries - Supermarket,187.78,0.00,3676841.43
8133,2023-04-09,2023-04-09,,Online Transfer,245.38,0.00,3676596.05
8134,2023-04-09,2023-04-09,,Credit Card Payment,626.20,0.00,3675969.85
8135,2023-04-09,2023-04-09,,Credit Card Payment,832.82,0.00,3675137.03
8136,2023-04-09,2023-04-09,,Loan EMI,900.33,0.00,3674236.70
8137,2023-04-10,2023-04-10,,Online Transfer,304.01,0.00,3673932.69
8138,2023-04-10,2023-04-10,,Groceries - Supermarket,80.68,0.00,3673852.01
8139,2023-04-11,2023-04-10,,Utility Payment,142.03,0.00,3673709.98
8140,2023-04-10,2023-04-10,,Credit Card Payment,682.54,0.00,3673027.44
8141,2023-04-10,2023-04-10,,Salary Credit,0.00,3476.90,3676504.34
8142,2023-04-11,2023-04-11,,Credit Card Payment,378.61,0.00,3676125.73
8143,2023-04-11,2023-04-11,,Takeout,45.93,0.00,3676079.80
8144,2023-04-11,2023-04-11,,Transfer Received,0.00,1580.47,3677660.27
8145,2023-04-10,2023-04-11,,Transfer Received,0.00,2745.82,3680406.09
8146,2023-04-10,2023-04-11,,Credit Card Payment,494.01,0.00,3679912.08
8147,2023-04-11,2023-04-11,,Salary Credit,0.00,2529.80,3682441.88
8148,2023-04-11,2023-04-11,,ATM Withdrawal,292.95,0.00,3682148.93
8149,2023-04-11,2023-04-11,,Investment - Stocks,1083.65,0.00,3681065.28
8150,2023-04-13,2023-04-12,,Transfer Received,0.00,2554.73,3683620.01
8151,2023-04-13,2023-04-12,,Dining Out,27.22,0.00,3683592.79
8152,2023-04-13,2023-04-12,,ATM Withdrawal,261.69,0.00,3683331.10
8153,2023-04-12,2023-04-12,,ATM Withdrawal,82.92,0.00,3683248.18
8154,2023-04-12,2023-04-12,,Utility Payment,86.11,0.00,3683162.07
8155,2023-04-12,2023-04-12,,Investment Returns,0.00,486.23,3683648.30
8156,2023-04-12,2023-04-13,,Online Transfer,1139.13,0.00,3682509.17
8157,2023-04-14,2023-04-13,,Groceries - Online Delivery,108.67,0.00,3682400.50
8158,2023-04-13,2023-04-13,,Transfer Received,0.00,2447.80,3684848.30
8159,2023-04-14,2023-04-13,,Salary Credit,0.00,4030.58,3688878.88
8160,2023-04-14,2023-04-14,,Investment - Stocks,1120.74,0.00,3687758.14
8161,2023-04-14,2023-04-14,,Dining Out,90.00,0.00,3687668.14
8162,2023-04-14,2023-04-14,,Transfer Received,0.00,1081.44,3688749.58
8163,2023-04-13,2023-04-14,,Takeout,34.51,0.00,3688715.07
8164,2023-04-14,2023-04-14,,Salary Credit,0.00,2351.85,3691066.92
8165,2023-04-14,2023-04-14,,Investment - SIP,302.89,0.00,3690764.03
8166,2023-04-14,2023-04-14,,Takeout,15.44,0.00,3690748.59
8167,2023-04-14,2023-04-14,,Transfer Received,0.00,694.34,3691442.93
8168,2023-04-13,2023-04-14,,Online Transfer,1434.99,0.00,3690007.94
8169,2023-04-14,2023-04-14,,Groceries - Online Delivery,131.75,0.00,3689876.19
8170,2023-04-13,2023-04-14,,Transfer Received,0.00,2394.65,3692270.84
8171,2023-04-15,2023-04-15,,Groceries - Online Delivery,113.23,0.00,3692157.61
8172,2023-04-15,2023-04-15,,Salary Credit,0.00,3115.17,3695272.78
8173,2023-04-14,2023-04-15,,Takeout,11.68,0.00,3695261.10
8174,2023-04-14,2023-04-15,,ATM Withdrawal,161.09,0.00,3695100.01
8175,2023-04-15,2023-04-15,,Salary Credit,0.00,3514.85,3698614.86
8176,2023-04-15,2023-04-15,,ATM Withdrawal,97.95,0.00,3698516.91
8177,2023-04-15,2023-04-16,,Utility Payment,264.25,0.00,3698252.66
8178,2023-04-16,2023-04-16,,Dining Out,59.87,0.00,3698192.79
8179,2023-04-16,2023-04-16,,Salary Credit,0.00,3937.68,3702130.47
8180,2023-04-16,2023-04-16,,Transfer Received,0.00,1501.20,3703631.67
8181,2023-04-16,2023-04-16,,Interest Credited,0.00,44.55,3703676.22
8182,2023-04-17,2023-04-17,,Investment - Stocks,3777.77,0.00,3699898.45
8183,2023-04-17,2023-04-17,,Investment - Mutual Funds,2956.09,0.00,3696942.36
8184,2023-04-17,2023-04-17,,Salary Credit,0.00,3882.63,3700824.99
8185,2023-04-17,2023-04-17,,Daily Essentials,11.32,0.00,3700813.67
8186,2023-04-17,2023-04-17,,Groceries - Online Delivery,125.84,0.00,3700687.83
8187,2023-04-17,2023-04-17,,Utility Payment,59.63,0.00,3700628.20
8188,2023-04-17,2023-04-17,,Salary Credit,0.00,3341.69,3703969.89
8189,2023-04-18,2023-04-18,,Salary Credit,0.00,4750.16,3708720.05
8190,2023-04-18,2023-04-18,,Groceries - Online Delivery,93.16,0.00,3708626.89
8191,2023-04-18,2023-04-18,,Rental Income,0.00,1227.36,3709854.25
8192,2023-04-17,2023-04-18,,Loan EMI,536.22,0.00,3709318.03
8193,2023-04-19,2023-04-18,,Transfer Received,0.00,1577.81,3710895.84
8194,2023-04-18,2023-04-18,,Loan EMI,1588.47,0.00,3709307.37
8195,2023-04-17,2023-04-18,,Transfer Received,0.00,2030.11,3711337.48
8196,2023-04-17,2023-04-18,,Transfer Received,0.00,2025.38,3713362.86
8197,2023-04-18,2023-04-18,,Utility Payment,225.79,0.00,3713137.07
8198,2023-04-17,2023-04-18,,Transfer Received,0.00,2544.48,3715681.55
8199,2023-04-20,2023-04-19,,Interest Credited,0.00,67.57,3715749.12
8200,2023-04-19,2023-04-19,100201,Cheque Issued,1719.14,0.00,3714029.98
8201,2023-04-19,2023-04-19,,Dividend Received,0.00,236.75,3714266.73
8202,2023-04-18,2023-04-19,,Rental Income,0.00,2444.94,3716711.67
8203,2023-04-20,2023-04-19,100202,Cheque Issued,1780.86,0.00,3714930.81
8204,2023-04-19,2023-04-19,,Online Transfer,1384.14,0.00,3713546.67
8205,2023-04-19,2023-04-19,,Utility Payment,216.32,0.00,3713330.35
8206,2023-04-18,2023-04-19,,Salary Credit,0.00,4837.16,3718167.51
8207,2023-04-19,2023-04-20,,Salary Credit,0.00,2840.30,3721007.81
8208,2023-04-21,2023-04-20,,Groceries - Supermarket,80.46,0.00,3720927.35
8209,2023-04-20,2023-04-20,,Transfer Received,0.00,564.33,3721491.68
8210,2023-04-20,2023-04-20,,Transfer Received,0.00,2235.78,3723727.46
8211,2023-04-19,2023-04-20,,Investment Returns,0.00,948.55,3724676.01
8212,2023-04-21,2023-04-20,100203,Cheque Issued,1892.83,0.00,3722783.18
8213,2023-04-20,2023-04-20,,Salary Credit,0.00,3552.79,3726335.97
8214,2023-04-22,2023-04-21,,Salary Credit,0.00,3539.18,3729875.15
8215,2023-04-21,2023-04-21,,Interest Credited,0.00,43.20,3729918.35
8216,2023-04-21,2023-04-21,,Credit Card Payment,968.16,0.00,3728950.19
8217,2023-04-21,2023-04-21,,Investment - Mutual Funds,1454.81,0.00,3727495.38
8218,2023-04-21,2023-04-21,,Groceries - Supermarket,137.67,0.00,3727357.71
8219,2023-04-21,2023-04-21,100204,Cheque Issued,1547.35,0.00,3725810.36
8220,2023-04-21,2023-04-21,,Investment - Stocks,1640.28,0.00,3724170.08
8221,2023-04-22,2023-04-21,,Groceries - Supermarket,187.51,0.00,3723982.57
8222,2023-04-21,2023-04-21,,Investment Returns,0.00,732.47,3724715.04
8223,2023-04-21,2023-04-21,,Interest Credited,0.00,46.57,3724761.61
8224,2023-04-22,2023-04-21,,Cash Deposit,0.00,970.36,3725731.97
8225,2023-04-21,2023-04-21,,Online Transfer,415.37,0.00,3725316.60
8226,2023-04-20,2023-04-21,,Utility Payment,106.95,0.00,3725209.65
8227,2023-04-23,2023-04-22,,Groceries - Supermarket,185.18,0.00,3725024.47
8228,2023-04-22,2023-04-22,,Transfer Received,0.00,891.73,3725916.20
8229,2023-04-21,2023-04-22,,Salary Credit,0.00,2323.69,3728239.89
8230,2023-04-22,2023-04-22,,Interest Credited,0.00,84.17,3728324.06
8231,2023-04-23,2023-04-23,,Salary Credit,0.00,4457.82,3732781.88
8232,2023-04-23,2023-04-23,,ATM Withdrawal,470.23,0.00,3732311.65
8233,2023-04-24,2023-04-23,,ATM Withdrawal,454.05,0.00,3731857.60
8234,2023-04-23,2023-04-23,,Online Transfer,1066.46,0.00,3730791.14
8235,2023-04-24,2023-04-23,,ATM Withdrawal,116.75,0.00,3730674.39
8236,2023-04-23,2023-04-23,,Takeout,14.96,0.00,3730659.43
8237,2023-04-23,2023-04-23,,Credit Card Payment,269.34,0.00,3730390.09
8238,2023-04-23,2023-04-23,,Transfer Received,0.00,2600.53,3732990.62
8239,2023-04-24,2023-04-24,100205,Cheque Issued,1197.03,0.00,3731793.59
8240,2023-04-23,2023-04-24,,Interest Credited,0.00,14.75,3731808.34
8241,2023-04-23,2023-04-24,,Online Transfer,1936.75,0.00,3729871.59
8242,2023-04-24,2023-04-24,,Interest Credited,0.00,69.12,3729940.71
8243,2023-04-24,2023-04-24,,ATM Withdrawal,482.39,0.00,3729458.32
8244,2023-04-24,2023-04-24,,Loan EMI,1580.30,0.00,3727878.02
8245,2023-04-23,2023-04-24,,Credit Card Payment,815.60,0.00,3727062.42
8246,2023-04-24,2023-04-24,,Interest Credited,0.00,92.62,3727155.04
8247,2023-04-25,2023-04-25,,Transfer Received,0.00,2094.87,3729249.91
8248,2023-04-26,2023-04-25,,Investment - Stocks,975.52,0.00,3728274.39
8249,2023-04-25,2023-04-25,,ATM Withdrawal,255.54,0.00,3728018.85
8250,2023-04-25,2023-04-25,,Salary Credit,0.00,2062.57,3730081.42
8251,2023-04-25,2023-04-25,,Transfer Received,0.00,1670.06,3731751.48
8252,2023-04-25,2023-04-25,,Credit Card Payment,642.07,0.00,3731109.41
8253,2023-04-26,2023-04-25,,Groceries - Supermarket,89.97,0.00,3731019.44
8254,2023-04-26,2023-04-26,,Groceries - Supermarket,172.16,0.00,3730847.28
8255,2023-04-26,2023-04-26,,Investment - Stocks,2925.28,0.00,3727922.00
8256,2023-04-26,2023-04-26,,Salary Credit,0.00,4583.02,3732505.02
8257,2023-04-27,2023-04-26,,Salary Credit,0.00,2729.82,3735234.84
8258,2023-04-25,2023-04-26,,Transfer Received,0.00,1764.21,3736999.05
8259,2023-04-27,2023-04-26,,Salary Credit,0.00,2435.91,3739434.96
8260,2023-04-27,2023-04-26,,Credit Card Payment,837.19,0.00,3738597.77
8261,2023-04-25,2023-04-26,,Utility Payment,131.27,0.00,3738466.50
8262,2023-04-26,2023-04-26,,Loan EMI,1051.36,0.00,3737415.14
8263,2023-04-26,2023-04-26,,Groceries - Online Delivery,87.29,0.00,3737327.85
8264,2023-04-25,2023-04-26,,Salary Credit,0.00,4000.06,3741327.91
8265,2023-04-27,2023-04-27,,Interest Credited,0.00,60.70,3741388.61
8266,2023-04-27,2023-04-27,,Online Transfer,912.94,0.00,3740475.67
8267,2023-04-27,2023-04-27,,Salary Credit,0.00,3436.71,3743912.38
8268,2023-04-27,2023-04-27,,Loan EMI,565.64,0.00,3743346.74
8269,2023-04-27,2023-04-27,,Interest Credited,0.00,52.26,3743399.00
8270,2023-04-27,2023-04-27,,ATM Withdrawal,209.55,0.00,3743189.45
8271,2023-04-28,2023-04-27,,Online Transfer,541.31,0.00,3742648.14
8272,2023-04-27,2023-04-27,,Online Transfer,1035.27,0.00,3741612.87
8273,2023-04-27,2023-04-27,,Dividend Received,0.00,163.35,3741776.22
8274,2023-04-27,2023-04-27,,Salary Credit,0.00,3649.53,3745425.75
8275,2023-04-28,2023-04-27,,Investment - Stocks,575.31,0.00,3744850.44
8276,2023-04-27,2023-04-28,,Salary Credit,0.00,4632.14,3749482.58
8277,2023-04-28,2023-04-28,,Salary Credit,0.00,3432.12,3752914.70
8278,2023-04-28,2023-04-28,,Daily Essentials,32.69,0.00,3752882.01
8279,2023-04-28,2023-04-28,,Transfer Received,0.00,1550.57,3754432.58
8280,2023-04-28,2023-04-28,,Salary Credit,0.00,4881.22,3759313.80
8281,2023-04-29,2023-04-29,,Online Transfer,366.65,0.00,3758947.15
8282,2023-04-29,2023-04-29,,Salary Credit,0.00,2243.74,3761190.89
8283,2023-04-29,2023-04-29,,Credit Card Payment,556.04,0.00,3760634.85
8284,2023-04-29,2023-04-29,,Salary Credit,0.00,3624.48,3764259.33
8285,2023-04-28,2023-04-29,,Groceries - Supermarket,121.31,0.00,3764138.02
8286,2023-04-30,2023-04-29,,Groceries - Supermarket,149.71,0.00,3763988.31
8287,2023-04-30,2023-04-30,,Takeout,17.64,0.00,3763970.67
8288,2023-05-01,2023-04-30,,Interest Credited,0.00,98.50,3764069.17
8289,2023-05-01,2023-05-01,,Transfer Received,0.00,1941.70,3766010.87
8290,2023-05-02,2023-05-01,,Groceries - Supermarket,130.46,0.00,3765880.41
8291,2023-04-30,2023-05-01,,Groceries - Supermarket,193.25,0.00,3765687.16
8292,2023-05-02,2023-05-01,,ATM Withdrawal,271.86,0.00,3765415.30
8293,2023-04-30,2023-05-01,,Investment Returns,0.00,475.58,3765890.88
8294,2023-04-30,2023-05-01,,Transfer Received,0.00,1754.07,3767644.95
8295,2023-05-01,2023-05-01,,Salary Credit,0.00,4177.19,3771822.14
8296,2023-05-01,2023-05-01,,Credit Card Payment,312.04,0.00,3771510.10
8297,2023-05-01,2023-05-01,,Credit Card Payment,908.04,0.00,3770602.06
8298,2023-05-02,2023-05-02,,Interest Credited,0.00,93.85,3770695.91
8299,2023-05-02,2023-05-02,,Investment - Stocks,4676.02,0.00,3766019.89
8300,2023-05-02,2023-05-02,,ATM Withdrawal,52.73,0.00,3765967.16
8301,2023-05-02,2023-05-02,,Salary Credit,0.00,4117.27,3770084.43
8302,2023-05-03,2023-05-03,,Online Transfer,124.12,0.00,3769960.31
8303,2023-05-03,2023-05-03,,ATM Withdrawal,410.17,0.00,3769550.14
8304,2023-05-03,2023-05-03,,Groceries - Supermarket,44.56,0.00,3769505.58
8305,2023-05-02,2023-05-03,,ATM Withdrawal,246.95,0.00,3769258.63
8306,2023-05-03,2023-05-03,,Groceries - Supermarket,148.02,0.00,3769110.61
8307,2023-05-04,2023-05-03,,Salary Credit,0.00,2761.87,3771872.48
8308,2023-05-03,2023-05-03,,Investment - Stocks,706.76,0.00,3771165.72
8309,2023-05-03,2023-05-03,,Salary Credit,0.00,2295.27,3773460.99
8310,2023-05-03,2023-05-03,,Credit Card Payment,835.20,0.00,3772625.79
8311,2023-05-03,2023-05-03,,Rental Income,0.00,2596.01,3775221.80
8312,2023-05-03,2023-05-03,,Dividend Received,0.00,92.72,3775314.52
8313,2023-05-04,2023-05-04,,Credit Card Payment,943.85,0.00,3774370.67
8314,2023-05-04,2023-05-04,,Dining Out,29.14,0.00,3774341.53
8315,2023-05-03,2023-05-04,,Utility Payment,53.79,0.00,3774287.74
8316,2023-05-04,2023-05-04,,Groceries - Supermarket,30.55,0.00,3774257.19
